"movie_title","gross","budget","title_year","duration","genre","rating","expensive","IMDB_high"
"Are We There Yet?",82.301521,32,2005,95,"Adventure","PG","NO","NO"
"Boogeyman",46.363118,20,2005,89,"Drama","PG-13","NO","NO"
"Pooh's Heffalump Movie",18.081626,20,2005,68,"Animation","G","NO","NO"
"The Weather Man",12.469811,22,2005,102,"Comedy","R","NO","NO"
"Mrs Henderson Presents",11.034436,20,2005,103,"Comedy","R","NO","YES"
"The Man",8.326035,33,2005,83,"Action","PG-13","NO","NO"
"Alone in the Dark",5.132655,20,2005,94,"Horror","R","NO","NO"
"The Proposition",1.900725,2,2005,104,"Crime","R","NO","YES"
"The Game of Their Lives",0.375474,20,2005,101,"Drama","PG","NO","NO"
"The Amityville Horror",64.255243,19,2005,90,"Drama","R","NO","NO"
"Land of the Dead",20.43394,15,2005,97,"Horror","R","NO","NO"
"The Exorcism of Emily Rose",75.072454,20,2005,122,"Drama","PG-13","NO","NO"
"The Family Stone",6.061759,17,2005,103,"Comedy","PG-13","NO","NO"
"Hoodwinked!",51.053787,17.5,2005,80,"Action","PG","NO","NO"
"The White Countess",1.666262,16,2005,135,"Drama","PG-13","NO","NO"
"Slow Burn",1.181197,15.5,2005,93,"Drama","R","NO","NO"
"The Wedding Date",31.5853,15,2005,90,"Comedy","PG-13","NO","NO"
"Because of Winn-Dixie",32.645546,14,2005,106,"Comedy","PG","NO","NO"
"Match Point",23.089926,15,2005,119,"Drama","R","NO","YES"
"Three Burials",5.023275,15,2005,107,"Adventure","R","NO","YES"
"Kiss Kiss Bang Bang",4.235837,15,2005,103,"Comedy","R","NO","YES"
"Dungeons & Dragons: Wrath of the Dragon God",47.2337862180161,15,2005,105,"Action","Other","NO","NO"
"Manderlay",0.074205,14.2,2005,139,"Drama","Other","NO","YES"
"An American Haunting",16.298046,14,2005,91,"Horror","PG-13","NO","NO"
"Brokeback Mountain",83.025853,14,2005,134,"Drama","R","NO","YES"
"The Upside of Anger",18.761993,9,2005,118,"Comedy","R","NO","NO"
"Duma",0.860002,12,2005,100,"Adventure","PG","NO","YES"
"Fateless",0.195888,2500,2005,134,"Drama","R","YES","YES"
"Romance & Cigarettes",0.540085,44.870033081674,2005,105,"Comedy","R","YES","NO"
"White Noise",55.865715,10,2005,101,"Drama","PG-13","NO","NO"
"Roll Bounce",17.378977,44.870033081674,2005,112,"Comedy","PG-13","NO","NO"
"The Perfect Man",16.247775,25,2005,100,"Comedy","PG","NO","NO"
"The Matador",12.570442,10,2005,96,"Comedy","R","NO","NO"
"End of the Spear",11.703287,10,2005,108,"Adventure","PG-13","NO","YES"
"Edmond",0.131617,10,2005,82,"Drama","R","NO","NO"
"The Lost City",2.483955,9.6,2005,144,"Drama","R","NO","NO"
"Trust the Man",1.530535,9,2005,103,"Comedy","R","NO","NO"
"Undiscovered",1.046166,9,2005,97,"Comedy","PG-13","NO","NO"
"Syriana",50.815288,50,2005,128,"Drama","R","YES","YES"
"Down in the Valley",0.568695,8,2005,108,"Drama","R","NO","NO"
"The Wendell Baker Story",0.127144,8,2005,99,"Comedy","PG-13","NO","NO"
"The Rocket: The Legend of Rocket Richard",47.2337862180161,8,2005,124,"Biography","PG","NO","YES"
"Imagine Me & You",0.67124,7.9,2005,90,"Comedy","R","NO","NO"
"Thank You for Smoking",24.792061,6.5,2005,92,"Comedy","R","NO","YES"
"Shopgirl",10.281585,44.870033081674,2005,106,"Drama","R","YES","NO"
"Good Night, and Good Luck.",31.501218,7.5,2005,93,"Biography","PG","NO","YES"
"Capote",28.74757,7,2005,110,"Biography","R","NO","YES"
"The Descent",26.005908,3.5,2005,100,"Adventure","R","NO","YES"
"The Devil's Rejects",16.901126,7,2005,109,"Crime","R","NO","NO"
"Wah-Wah",0.233103,7,2005,97,"Drama","R","NO","NO"
"The Chumscrubber",0.049526,6.8,2005,108,"Comedy","R","NO","YES"
"The Work and the Glory II: American Zion",2.024854,6.5,2005,100,"Drama","PG-13","NO","NO"
"The Protector",11.905519,200,2005,111,"Action","R","YES","YES"
"Diary of a Mad Black Woman",50.382128,5.5,2005,116,"Comedy","PG-13","NO","NO"
"Saw II",87.025093,4,2005,95,"Horror","R","NO","NO"
"Hostel",47.277326,4.8,2005,93,"Horror","R","NO","NO"
"Tristram Shandy: A Cock and Bull Story",1.247453,2.8,2005,94,"Comedy","R","NO","NO"
"Camping sauvage",47.2337862180161,44.870033081674,2005,79,"Drama","Other","YES","NO"
"Lady Vengeance",0.211667,4200,2005,112,"Crime","R","YES","YES"
"Thumbsucker",1.325073,4,2005,96,"Comedy","R","NO","NO"
"Mirrormask",0.864959,4,2005,101,"Adventure","PG","NO","NO"
"House of Sand",47.2337862180161,8,2005,115,"Drama","R","NO","YES"
"Winter Passing",0.101228,3.5,2005,98,"Comedy","R","NO","NO"
"March of the Penguins",77.413017,8,2005,80,"Documentary","G","NO","YES"
"Feast",47.2337862180161,3.2,2005,95,"Action","R","NO","NO"
"Dave Chappelle's Block Party",11.694528,3,2005,100,"Comedy","R","NO","YES"
"Water",3.222857,44.870033081674,2005,117,"Drama","PG-13","NO","YES"
"Tsotsi",2.912363,3,2005,94,"Crime","R","NO","YES"
"My Big Fat Independent Movie",47.2337862180161,3,2005,80,"Comedy","R","NO","NO"
"Boynton Beach Club",3.123749,1.5,2005,105,"Comedy","R","NO","NO"
"Hustle & Flow",22.201636,8,2005,116,"Crime","R","NO","YES"
"Chicken Tikka Masala",47.2337862180161,1.2,2005,90,"Comedy","Other","NO","NO"
"Me and You and Everyone We Know",3.885134,2,2005,91,"Comedy","R","NO","YES"
"Harsh Times",3.335839,2,2005,116,"Action","R","NO","YES"
"Inside Deep Throat",0.653621,2,2005,89,"Biography","Other","NO","NO"
"London",0.012667,0.014,2005,92,"Drama","R","NO","NO"
"Dil Jo Bhi Kahey...",0.129319,70,2005,106.251612903226,"Other","Other","YES","NO"
"The Squid and the Whale",7.3621,1.5,2005,88,"Comedy","R","NO","YES"
"The Ballad of Jack and Rose",0.712294,1.5,2005,112,"Drama","R","NO","NO"
"The Salon",0.092362,1.5,2005,90,"Comedy","PG-13","NO","NO"
"Forty Shades of Blue",47.2337862180161,1.5,2005,108,"Drama","R","NO","NO"
"Wal-Mart: The High Cost of Low Price",47.2337862180161,1.5,2005,20,"Documentary","Other","NO","NO"
"Fetching Cody",47.2337862180161,1.5,2005,87,"Drama","Other","NO","NO"
"Neal 'N' Nikki",0.100358,1.5,2005,97,"Comedy","Other","NO","NO"
"Waiting...",16.101109,3,2005,94,"Comedy","R","NO","NO"
"Cry_Wolf",10.042266,1,2005,90,"Drama","PG-13","NO","NO"
"Transamerica",9.013113,1,2005,103,"Adventure","R","NO","YES"
"Chocolate: Deep Dark Secrets",0.049,1.5,2005,160,"Other","Other","NO","NO"
"The Helix... Loaded",47.2337862180161,1,2005,97,"Action","R","NO","NO"
"Hard Candy",1.007962,0.95,2005,104,"Crime","R","NO","YES"
"The Quiet",0.381186,0.9,2005,91,"Drama","R","NO","NO"
"Rize",3.278611,44.870033081674,2005,86,"Documentary","PG-13","NO","YES"
"King Kong",218.05126,207,2005,201,"Action","PG-13","YES","YES"
"House of Wax",32.048809,30,2005,108,"Horror","R","NO","NO"
"Mad Hot Ballroom",8.044906,44.870033081674,2005,105,"Documentary","PG","NO","YES"
"Lonesome Jim",0.154077,0.5,2005,91,"Comedy","R","NO","NO"
"The Californians",47.2337862180161,44.870033081674,2005,87,"Drama","PG","NO","NO"
"Insomnia Manica",47.2337862180161,0.5,2005,127,"Other","Other","NO","NO"
"Conversations with Other Women",0.379122,0.45,2005,84,"Comedy","R","NO","YES"
"The Dark Hours",47.2337862180161,0.5,2005,80,"Horror","R","NO","NO"
"Murderball",1.523883,1.750211,2005,88,"Documentary","R","NO","YES"
"51 Birch Street",0.084689,44.870033081674,2005,90,"Documentary","Other","YES","YES"
"Sisters in Law",0.032631,44.870033081674,2005,104,"Documentary","Other","YES","YES"
"The Motel",0.047111,44.870033081674,2005,75,"Comedy","Other","YES","NO"
"The Blood of My Brother",47.2337862180161,0.12,2005,90,"Documentary","Other","NO","NO"
"The Call of Cthulhu",47.2337862180161,0.05,2005,47,"Other","Other","NO","YES"
"Mutual Appreciation",47.2337862180161,44.870033081674,2005,109,"Comedy","R","YES","NO"
"The Puffy Chair",0.192467,0.015,2005,85,"Comedy","R","NO","NO"
"Cavite",0.070071,0.007,2005,80,"Other","Other","NO","NO"
"The Mongol King",47.2337862180161,0.00325,2005,84,"Crime","PG-13","NO","YES"
"Superman Returns",200.069408,209,2006,169,"Action","PG-13","YES","NO"
"Pirates of the Caribbean: Dead Man's Chest",423.032628,225,2006,151,"Action","PG-13","YES","YES"
"X-Men: The Last Stand",234.360014,210,2006,104,"Action","PG-13","YES","NO"
"Poseidon",60.655503,160,2006,98,"Action","PG-13","YES","NO"
"Mission: Impossible III",133.382309,150,2006,124,"Action","PG-13","YES","NO"
"Flushed Away",64.459316,149,2006,85,"Adventure","PG","YES","NO"
"The Da Vinci Code",217.536138,125,2006,174,"Other","PG-13","YES","NO"
"Night at the Museum",250.863268,110,2006,108,"Action","PG","YES","NO"
"Casino Royale",167.007184,150,2006,144,"Action","PG-13","YES","YES"
"Eragon",75.030163,100,2006,104,"Action","PG","YES","NO"
"Blood Diamond",57.366262,100,2006,143,"Adventure","R","YES","YES"
"The Departed",132.373442,90,2006,151,"Crime","R","YES","YES"
"Happy Feet",197.992827,100,2006,108,"Animation","PG","YES","NO"
"The Holiday",63.224849,85,2006,138,"Comedy","PG-13","YES","NO"
"Open Season",84.303558,85,2006,83,"Adventure","PG","YES","NO"
"The Fast and the Furious: Tokyo Drift",62.494975,85,2006,104,"Action","PG-13","YES","NO"
"Click",137.340146,70,2006,107,"Comedy","PG-13","YES","NO"
"Over the Hedge",155.01934,80,2006,83,"Adventure","PG","YES","NO"
"Charlotte's Web",82.506325,44.870033081674,2006,97,"Comedy","G","NO","NO"
"The Pink Panther",82.226474,65,2006,93,"Adventure","PG","YES","NO"
"Arthur and the Invisibles",15.13133,86,2006,94,"Adventure","PG","YES","NO"
"Children of Men",35.286428,76,2006,109,"Drama","R","YES","YES"
"Ice Age: The Meltdown",195.329763,80,2006,115,"Action","PG","YES","NO"
"Dreamgirls",103.338338,70,2006,130,"Drama","PG-13","YES","NO"
"Monster House",73.66101,75,2006,91,"Animation","PG","YES","NO"
"Talladega Nights: The Ballad of Ricky Bobby",148.213377,73,2006,122,"Action","PG-13","YES","NO"
"Cars",244.052771,120,2006,117,"Adventure","G","YES","YES"
"Lady in the Water",42.272747,70,2006,110,"Drama","PG-13","YES","NO"
"Basic Instinct 2",5.851188,70,2006,116,"Crime","R","YES","NO"
"World Trade Center",70.236496,63,2006,129,"Drama","PG-13","YES","NO"
"We Are Marshall",43.532294,65,2006,131,"Drama","PG","YES","YES"
"Perfume: The Story of a Murderer",2.208939,50,2006,147,"Crime","R","YES","YES"
"Littleman",58.255287,64,2006,98,"Comedy","PG-13","YES","NO"
"300",210.59259,65,2006,117,"Action","R","YES","YES"
"The Shaggy Dog",61.112916,50,2006,98,"Comedy","PG","NO","NO"
"The Sentinel",36.27923,60,2006,107,"Action","PG-13","YES","NO"
"Garfield 2",28.42421,44.870033081674,2006,86,"Animation","PG","NO","NO"
"The Black Dahlia",22.518325,50,2006,121,"Crime","R","YES","NO"
"Flyboys",13.082288,60,2006,140,"Action","PG-13","YES","NO"
"The Pursuit of Happyness",162.586036,55,2006,117,"Biography","PG-13","YES","YES"
"You, Me and Dupree",75.60432,54,2006,110,"Comedy","PG-13","YES","NO"
"All the King's Men",7.221458,55,2006,128,"Drama","PG-13","YES","NO"
"Flags of Our Fathers",33.574332,90,2006,135,"Drama","R","YES","YES"
"The Break-Up",118.683135,52,2006,106,"Comedy","PG-13","NO","NO"
"Barnyard",72.601713,51,2006,90,"Animation","PG","NO","NO"
"Deck the Halls",35.092918,44.870033081674,2006,93,"Comedy","PG","NO","NO"
"Inside Man",88.50464,45,2006,129,"Crime","R","YES","YES"
"Failure to Launch",88.658172,50,2006,95,"Comedy","PG-13","NO","NO"
"Curious George",58.336565,50,2006,78,"Adventure","G","NO","NO"
"Firewall",48.74515,50,2006,105,"Crime","PG-13","NO","NO"
"Silent Hill",46.982632,50,2006,132,"Adventure","R","YES","NO"
"The Tooth Fairy",47.2337862180161,1.5,2006,89,"Horror","Other","NO","NO"
"Happily N'Ever After",15.519841,47,2006,75,"Adventure","PG","NO","NO"
"Last Holiday",38.360195,45,2006,112,"Adventure","PG-13","NO","NO"
"The Ant Bully",28.133159,50,2006,88,"Adventure","PG","NO","NO"
"16 Blocks",36.883539,52,2006,102,"Action","PG-13","NO","NO"
"Curse of the Golden Flower",6.565495,45,2006,114,"Drama","R","YES","YES"
"Underworld: Evolution",62.318875,50,2006,102,"Action","R","YES","NO"
"Scary Movie 4",90.703745,45,2006,89,"Comedy","PG-13","NO","NO"
"Eight Below",81.593527,40,2006,120,"Adventure","PG","NO","YES"
"Big Momma's House 2",70.163652,40,2006,99,"Comedy","PG-13","NO","NO"
"The Prestige",53.082743,40,2006,130,"Drama","PG-13","NO","YES"
"Apocalypto",50.859889,40,2006,139,"Action","R","NO","YES"
"The Lake House",52.320979,40,2006,99,"Drama","PG","NO","NO"
"Marie Antoinette",15.962471,40,2006,123,"Biography","PG-13","NO","NO"
"Alex Rider: Operation Stormbreaker",0.652526,40,2006,93,"Action","PG","NO","NO"
"The Devil Wears Prada",124.732962,35,2006,109,"Comedy","PG-13","NO","NO"
"The Benchwarmers",57.651794,33,2006,75,"Comedy","PG-13","NO","NO"
"The Nativity Story",37.617947,30,2006,101,"Drama","PG","NO","NO"
"Zoom",11.631245,35,2006,83,"Action","PG","NO","NO"
"A Good Year",7.458269,35,2006,117,"Comedy","PG-13","NO","NO"
"Bandidas",47.2337862180161,32,2006,93,"Action","PG-13","NO","NO"
"The Fountain",10.139254,35,2006,96,"Drama","PG-13","NO","YES"
"Snakes on a Plane",34.014398,33,2006,105,"Action","R","NO","NO"
"Nacho Libre",80.197993,32,2006,92,"Comedy","PG","NO","NO"
"The Good German",1.304837,32,2006,105,"Drama","R","NO","NO"
"Glory Road",42.643187,44.870033081674,2006,118,"Biography","PG","NO","YES"
"Stranger Than Fiction",40.137776,38,2006,113,"Comedy","PG-13","NO","YES"
"Take the Lead",34.703228,30,2006,118,"Drama","PG-13","NO","NO"
"Gridiron Gang",38.432823,30,2006,125,"Crime","PG-13","NO","NO"
"My Super Ex-Girlfriend",22.526144,30,2006,95,"Comedy","PG-13","NO","NO"
"Ultraviolet",18.500966,30,2006,94,"Action","PG-13","NO","NO"
"Miss Potter",2.975649,30,2006,88,"Biography","PG","NO","YES"
"DOA: Dead or Alive",0.480314,21,2006,87,"Action","PG-13","NO","NO"
"Just My Luck",17.324744,28,2006,103,"Comedy","PG-13","NO","NO"
"Captain Alatriste: The Spanish Musketeer",47.2337862180161,24,2006,145,"Adventure","Other","YES","NO"
"Notes on a Scandal",17.50867,15,2006,92,"Crime","R","NO","YES"
"Lucky Number Slevin",22.494487,27,2006,110,"Crime","R","NO","YES"
"The Magic Flute",47.2337862180161,27,2006,135,"Drama","Other","YES","NO"
"Final Destination 3",54.098051,25,2006,86,"Horror","R","NO","NO"
"She's the Man",33.68763,20,2006,105,"Comedy","PG-13","NO","NO"
"Unaccompanied Minors",16.647384,26,2006,90,"Adventure","PG","NO","NO"
"The Hoax",7.156933,25,2006,116,"Comedy","R","NO","NO"
"Snakes on a Plane",34.014398,33,2006,105,"Action","R","NO","NO"
"Rocky Balboa",70.269171,24,2006,139,"Drama","PG","NO","YES"
"Black Book",4.398392,21,2006,145,"Drama","R","NO","YES"
"Pulse",20.259297,20,2006,90,"Drama","PG-13","NO","NO"
"Date Movie",48.546578,20,2006,85,"Comedy","PG-13","NO","NO"
"The Grudge 2",39.143839,20,2006,137,"Horror","PG-13","NO","NO"
"Man of the Year",37.44218,20,2006,115,"Comedy","PG-13","NO","NO"
"Babel",34.300771,25,2006,143,"Drama","R","NO","YES"
"Stay Alive",23.078294,9,2006,75,"Horror","PG-13","NO","NO"
"The Covenant",23.292105,20,2006,97,"Action","PG-13","NO","NO"
"Stick It",26.870825,44.870033081674,2006,103,"Comedy","PG-13","NO","NO"
"School for Scoundrels",17.803796,20,2006,108,"Comedy","PG-13","NO","NO"
"One Night with the King",13.391174,20,2006,123,"Biography","PG","NO","NO"
"Doogal",7.382993,20,2006,77,"Adventure","G","NO","NO"
"A Scanner Darkly",5.480996,8.7,2006,100,"Animation","R","NO","YES"
"The Painted Veil",8.04769,19.4,2006,125,"Drama","PG-13","NO","YES"
"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",128.505958,18,2006,82,"Comedy","R","NO","YES"
"United 93",31.47143,15,2006,111,"Drama","R","NO","YES"
"Renaissance",0.06326,14,2006,105,"Action","R","NO","NO"
"Beerfest",19.179969,17.5,2006,110,"Comedy","R","NO","NO"
"Smokin' Aces",35.635046,17,2006,109,"Action","R","NO","NO"
"The Hills Have Eyes",41.777564,15,2006,108,"Horror","R","NO","NO"
"ATL",21.160089,44.870033081674,2006,105,"Comedy","PG-13","NO","NO"
"Larry the Cable Guy: Health Inspector",15.655665,4,2006,89,"Comedy","PG-13","NO","NO"
"American Dreamz",7.156725,19,2006,107,"Comedy","PG-13","NO","NO"
"Running Scared",6.855137,17,2006,122,"Action","R","NO","YES"
"The Illusionist",39.825798,16,2006,110,"Drama","PG-13","NO","YES"
"Southland Tales",0.27342,17,2006,160,"Comedy","R","NO","NO"
"Fur: An Imaginary Portrait of Diane Arbus",0.220914,16.8,2006,122,"Biography","R","NO","NO"
"The Illusionist",39.825798,16,2006,110,"Drama","PG-13","NO","YES"
"The Texas Chainsaw Massacre: The Beginning",39.511038,16,2006,83,"Horror","R","NO","NO"
"Pan's Labyrinth",37.623143,13.5,2006,112,"Drama","R","NO","YES"
"Slither",7.77473,15.5,2006,95,"Comedy","R","NO","NO"
"The Queen",56.437947,9.8,2006,94,"Biography","PG-13","NO","YES"
"When a Stranger Calls",47.860214,15,2006,87,"Horror","PG-13","NO","NO"
"Flicka",20.998709,15,2006,95,"Adventure","PG","NO","NO"
"The Marine",18.843314,20,2006,92,"Action","PG-13","NO","NO"
"Idlewild",12.549485,15,2006,121,"Crime","R","NO","NO"
"Black Snake Moan",9.396487,15,2006,116,"Drama","R","NO","YES"
"Hoot",8.080116,15,2006,91,"Adventure","PG","NO","NO"
"Bobby",11.204499,14,2006,112,"Drama","R","NO","YES"
"Little Children",5.459824,26,2006,137,"Drama","R","NO","YES"
"Catch a Fire",4.291965,14,2006,98,"Biography","PG-13","NO","NO"
"Letters from Iwo Jima",13.753931,19,2006,141,"Drama","R","NO","YES"
"The Astronaut Farmer",10.99644,13,2006,104,"Adventure","PG","NO","NO"
"Paris, je t'aime",4.857376,13,2006,120,"Comedy","R","NO","YES"
"Find Me Guilty",1.172769,13,2006,125,"Biography","R","NO","YES"
"Infamous",1.150403,13,2006,118,"Biography","R","NO","YES"
"Step Up",65.26901,12,2006,104,"Crime","PG-13","NO","NO"
"Casino Royale",167.007184,150,2006,144,"Action","PG-13","YES","YES"
"Aquamarine",18.595716,12,2006,104,"Comedy","PG","NO","NO"
"Crank",27.829874,12,2006,93,"Action","R","NO","YES"
"For Your Consideration",5.542025,12,2006,86,"Comedy","PG-13","NO","NO"
"Running with Scissors",6.754898,12,2006,122,"Comedy","R","NO","NO"
"The Host",2.201412,12215.5,2006,110,"Comedy","R","YES","YES"
"Jackass Number Two",72.755517,44.870033081674,2006,92,"Action","R","YES","YES"
"Copying Beethoven",0.352786,11,2006,104,"Biography","PG-13","NO","NO"
"Jindabyne",0.399879,15,2006,118,"Crime","R","NO","NO"
"Kabhi Alvida Naa Kehna",3.275443,700,2006,193,"Drama","R","YES","NO"
"Saw III",80.150343,10,2006,121,"Horror","R","NO","NO"
"Madea's Family Reunion",63.231524,6,2006,107,"Comedy","PG-13","NO","NO"
"Employee of the Month",28.435406,12,2006,103,"Comedy","PG-13","NO","NO"
"A Prairie Home Companion",20.338609,10,2006,105,"Comedy","PG-13","NO","NO"
"Rescue Dawn",5.484375,10,2006,120,"Adventure","PG-13","NO","YES"
"Peaceful Warrior",1.055654,10,2006,120,"Drama","PG-13","NO","YES"
"Krrish",47.2337862180161,10,2006,168,"Action","Other","NO","NO"
"Severance",0.136432,5,2006,90,"Comedy","R","NO","NO"
"Volver",12.899702,44.870033081674,2006,121,"Comedy","R","YES","YES"
"Black Christmas",16.235293,9,2006,94,"Horror","R","NO","NO"
"The Ultimate Gift",3.420871,44.870033081674,2006,114,"Drama","PG","NO","YES"
"Opal Dream",0.013751,11.4,2006,86,"Drama","PG","NO","NO"
"The Namesake",13.569248,44.870033081674,2006,122,"Drama","PG-13","NO","YES"
"The Wind That Shakes the Barley",1.829142,44.870033081674,2006,127,"Drama","Other","YES","YES"
"Valley of the Wolves: Iraq",47.2337862180161,8.3,2006,122,"Action","Other","NO","NO"
"Little Miss Sunshine",59.889948,8,2006,101,"Comedy","R","NO","YES"
"Akeelah and the Bee",18.811135,44.870033081674,2006,112,"Drama","PG","NO","YES"
"Bon Cop Bad Cop",47.2337862180161,8,2006,116,"Action","R","NO","YES"
"Fido",0.29811,8,2006,93,"Comedy","R","NO","NO"
"10th & Wolf",0.053481,8,2006,107,"Crime","R","NO","NO"
"Factory Girl",1.654367,7,2006,99,"Biography","R","NO","NO"
"Friends with Money",13.367101,6.5,2006,88,"Comedy","R","NO","NO"
"The Last King of Scotland",17.605861,6,2006,121,"Biography","R","NO","YES"
"Come Early Morning",0.11756,6,2006,97,"Drama","R","NO","NO"
"Lake of Fire",0.023807,44.870033081674,2006,152,"Documentary","Other","YES","YES"
"Crossover",7.009668,5.6,2006,95,"Action","PG-13","NO","NO"
"Rang De Basanti",2.197331,44.870033081674,2006,157,"Comedy","Other","YES","YES"
"Clerks II",24.138847,5,2006,97,"Comedy","R","NO","YES"
"Grandma's Boy",6.088249,44.870033081674,2006,90,"Comedy","R","YES","YES"
"Keeping Up with the Steins",4.328294,44.870033081674,2006,90,"Comedy","PG-13","NO","NO"
"The Oh in Ohio",47.2337862180161,5,2006,88,"Comedy","R","NO","NO"
"Farce of the Penguins",47.2337862180161,44.870033081674,2006,80,"Animation","R","YES","NO"
"I Served the King of England",0.617228,84.45,2006,113,"Comedy","R","YES","YES"
"Driving Lessons",0.238774,44.870033081674,2006,98,"Comedy","PG-13","NO","NO"
"Out of the Blue",0.000728,44.870033081674,2006,100,"Crime","Other","YES","YES"
"Exiled",0.049413,35,2006,110,"Action","R","NO","YES"
"High School Musical",47.2337862180161,4.2,2006,98,"Comedy","Other","NO","NO"
